,index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,pred_salse
431,523534,445,6,10/01/2015,1201,1,0,0,0,8177.54
432,133026,318,5,03/05/2013,822,1,1,0,0,10031.62
433,296285,394,3,13/11/2013,539,1,0,0,0,6199.48
434,14477,761,5,07/02/2014,1014,1,1,0,1,8847.23
435,130799,706,2,28/07/2015,578,1,1,0,0,6697.29
436,17306,41,5,28/02/2014,433,1,0,0,0,5838.062285714285
437,617975,894,1,07/07/2014,958,1,0,0,1,6802.92
438,668657,169,6,03/05/2014,801,1,0,0,0,7238.89
439,460228,1012,1,09/06/2014,0,0,0,a,0,0.0
440,26534,310,4,29/08/2013,868,1,1,0,0,10492.535833333333
441,8504,1003,3,22/01/2014,847,1,1,0,0,8142.026
442,253700,970,3,28/08/2013,429,1,1,0,0,4526.293333333333
443,586553,239,5,27/09/2013,627,1,1,0,0,7261.39
444,463307,998,1,16/03/2015,647,1,1,0,0,5242.69
445,245670,278,5,14/06/2013,692,1,0,0,0,5547.38
446,291128,49,2,26/05/2015,539,1,0,0,1,6572.6625
447,615053,603,3,28/08/2013,0,0,1,0,1,0.0
448,263461,658,2,30/04/2013,824,1,1,0,0,8576.04
449,42414,1072,3,06/02/2013,786,1,1,0,0,8624.712380952382
450,527688,1028,2,22/10/2013,587,1,1,0,1,5533.047238095239
451,697845,288,4,18/06/2015,489,1,1,0,0,7152.694666666666
452,28136,111,1,30/03/2015,838,1,1,0,1,9006.8
453,245444,581,2,14/07/2015,703,1,1,0,0,6936.3386666666665
454,394116,979,7,12/05/2013,0,0,0,0,0,0.0
455,601504,644,7,22/02/2015,0,0,0,0,0,0.0
456,349857,589,1,03/06/2013,577,1,1,0,0,6161.593333333334
457,658989,295,2,25/02/2014,619,1,0,0,0,4297.062
458,73913,388,1,18/02/2013,1586,1,1,0,0,16217.47
459,579219,9,6,04/10/2014,621,1,0,0,0,6743.27
460,628094,445,4,29/08/2013,1381,1,1,0,1,10831.891666666665
461,430442,204,4,05/09/2013,445,1,0,0,1,4509.627
462,694123,296,1,06/10/2014,1011,1,1,0,0,9985.38
463,637678,497,7,24/05/2015,0,0,0,0,0,0.0
464,697006,481,1,18/02/2013,523,1,1,0,0,6087.069166666666
465,174454,1100,6,06/12/2014,569,1,0,0,0,3788.3033333333337
466,290329,588,6,14/12/2013,614,1,0,0,0,5564.8775
467,79977,290,2,07/01/2014,918,1,1,0,1,10478.852166666667
468,561228,1107,4,28/05/2015,635,1,0,0,1,5781.14
469,645402,1019,6,25/01/2014,820,1,0,0,0,8106.35
470,187053,945,5,17/01/2014,545,1,0,0,0,3728.53706060606
471,545699,770,7,26/10/2014,0,0,0,0,0,0.0
472,101633,1041,4,15/08/2013,0,0,1,a,1,0.0
473,281213,433,3,31/07/2013,898,1,1,0,1,9417.16
474,303302,190,2,19/11/2013,738,1,1,0,0,8417.14
475,358148,843,3,29/07/2015,962,1,1,0,1,8893.97
476,686634,937,3,27/03/2013,689,1,1,0,1,9972.023452380954
477,66159,333,7,09/06/2013,0,0,0,0,0,0.0
478,668588,302,3,01/10/2014,337,1,1,0,0,4035.498333333334
479,402857,329,7,29/03/2015,0,0,0,0,0,0.0
480,354382,1034,6,08/11/2014,290,1,0,0,0,2958.0625
481,12107,734,6,10/01/2015,289,1,0,0,0,2694.15
482,469435,892,4,10/10/2013,861,1,1,0,0,8323.86
483,500089,96,4,04/04/2013,532,1,0,0,1,4230.72
484,290988,578,2,23/06/2015,762,1,0,0,0,7531.8328571428565
485,178794,593,3,09/04/2014,1035,1,0,0,0,7473.903333333334
486,624708,958,2,06/05/2014,595,1,1,0,0,4554.746
487,677489,944,5,05/09/2014,1135,1,1,0,1,7558.936
488,298677,524,5,15/11/2013,913,1,0,0,0,8777.64
489,703190,311,1,23/12/2013,1049,1,0,0,1,9724.67
490,130811,501,3,18/02/2015,615,1,1,0,1,6472.8025
491,110239,1039,3,31/07/2013,1233,1,1,0,1,10293.19
492,624648,511,1,14/07/2014,863,1,1,0,0,6743.390666666668
493,217090,58,4,30/07/2015,594,1,1,0,0,7610.6615
494,110364,963,5,24/07/2015,717,1,0,0,1,4635.83
495,678970,860,4,23/01/2014,638,1,1,0,0,4971.0616666666665
496,418148,114,1,08/06/2015,515,1,0,0,0,4208.343
497,445220,20,3,13/02/2013,753,1,0,0,1,6628.423333333334
498,126944,33,4,20/06/2013,743,1,1,0,0,7568.35
499,349411,255,2,19/02/2013,621,1,1,0,0,5966.54
500,630781,458,7,21/09/2014,0,0,0,0,0,0.0
501,463948,963,6,24/08/2013,354,1,0,0,0,3622.606666666667
502,452373,167,7,07/06/2015,0,0,0,0,0,0.0
503,324245,849,6,18/04/2015,861,1,0,0,0,7810.937142857144
504,222694,208,7,29/06/2014,0,0,0,0,0,0.0
505,48646,85,6,09/11/2013,687,1,0,0,0,4969.474
506,626354,341,7,03/08/2014,0,0,0,0,0,0.0
507,651600,841,5,13/03/2015,425,1,0,0,0,2825.3545
508,85679,234,3,27/11/2013,787,1,0,0,0,7319.25
509,183869,333,7,12/10/2014,0,0,0,0,0,0.0
510,283159,78,7,14/04/2013,0,0,0,0,0,0.0
511,634703,764,7,12/01/2014,0,0,0,0,0,0.0
512,706142,5,7,08/09/2013,0,0,0,0,0,0.0
513,522728,547,6,04/04/2015,688,1,0,0,0,6257.39
514,663580,705,6,03/05/2014,686,1,0,0,0,6015.733333333333
515,46119,244,5,27/12/2013,534,1,0,0,1,5136.93
516,250823,513,3,10/12/2014,1681,1,0,0,0,13777.159571428572
517,613782,894,6,22/03/2014,753,1,0,0,0,5592.572333333333
518,200809,974,2,05/02/2013,1806,1,1,0,0,13624.16
519,269386,814,7,15/06/2014,0,0,0,0,0,0.0
520,288820,989,5,20/03/2015,637,1,1,0,0,5777.93
521,365858,135,7,22/09/2013,0,0,0,0,0,0.0
522,616253,425,1,13/04/2015,590,1,1,0,0,4875.74
523,260287,875,6,10/08/2013,352,1,0,0,0,3236.5965
524,168584,914,7,08/06/2014,0,0,0,0,0,0.0
525,667415,1017,4,03/10/2013,0,0,0,a,0,0.0
526,666578,880,1,25/05/2015,0,0,0,a,0,0.0
527,443663,813,1,17/03/2014,845,1,1,0,0,8520.622833333333
528,103282,374,1,05/05/2014,1097,1,1,0,0,10503.52
529,659814,883,3,22/07/2015,417,1,0,0,1,3624.715
530,204523,348,4,22/08/2013,665,1,0,0,1,7527.393166666668
531,105679,529,5,26/04/2013,777,1,1,0,0,8201.88
532,571093,758,6,31/08/2013,415,1,0,0,0,3522.02
533,41097,698,6,17/08/2013,1706,1,0,0,0,12895.095
534,139328,1115,2,05/11/2013,411,1,1,0,0,6478.37
535,338773,216,2,20/08/2013,676,1,0,0,1,4865.435833333334
536,196518,753,7,27/07/2014,0,0,0,0,0,0.0
537,283593,736,1,14/04/2014,641,1,1,0,1,7091.695
538,260425,229,5,26/06/2015,653,1,0,0,0,6775.0025
539,8772,1078,6,25/04/2015,438,1,0,0,0,5079.21
540,165827,715,4,19/06/2014,688,1,1,0,0,6517.96
541,711567,748,2,12/08/2014,344,1,0,0,1,3629.18
542,25887,202,7,08/12/2013,0,0,0,0,0,0.0
543,46929,626,5,06/02/2015,922,1,1,0,0,10648.07
544,252401,364,2,10/06/2014,660,1,0,0,0,4998.4605
545,544688,791,6,14/02/2015,831,1,0,0,0,7451.393333333333
546,630754,8,6,07/09/2013,307,1,0,0,0,2569.9016666666666
547,355922,33,1,20/10/2014,932,1,1,0,0,10159.66
548,553915,54,1,25/11/2013,560,1,0,0,0,5174.943666666667
549,491425,59,2,03/06/2014,691,1,1,0,0,7537.015
550,42394,681,1,29/12/2014,431,1,0,0,1,3181.1
551,178531,267,5,13/12/2013,1510,1,0,0,0,12586.593333333334
552,63227,39,1,07/01/2013,1046,1,1,0,0,9315.404
553,513313,557,2,30/07/2013,721,1,1,0,1,5206.8
554,522520,1058,4,29/08/2013,678,1,1,0,1,7113.443333333333
555,492008,99,1,09/02/2015,431,1,0,0,0,4359.31
556,26376,641,4,13/02/2014,560,1,0,0,0,5250.07
557,141308,537,5,13/02/2015,646,1,0,0,0,5681.946
558,695853,198,5,02/05/2014,493,1,1,0,1,4738.7
559,699596,994,6,20/06/2015,257,1,0,0,0,2308.9552619047618
560,11724,1034,5,14/02/2014,796,1,0,0,0,5900.558333333335
561,475449,1068,4,09/10/2014,293,1,1,0,0,4314.988666666666
562,77094,264,3,07/08/2013,837,1,0,0,0,5811.07
563,596587,427,2,28/05/2013,829,1,1,0,1,9041.23
564,424708,663,1,03/02/2014,803,1,1,0,0,7250.3533333333335
565,133400,452,2,09/06/2015,438,1,0,0,0,4271.1106190476185
566,372317,78,4,15/01/2015,502,1,1,0,0,4020.62119047619
567,469875,487,5,21/11/2014,640,1,0,0,0,6138.455666666668
568,489986,960,3,20/05/2015,614,1,1,0,0,8534.6425
569,76537,209,4,14/11/2013,582,1,0,0,0,5092.913
570,228691,506,5,28/06/2013,794,1,0,0,0,6298.86
571,500104,789,4,07/05/2015,522,1,1,0,0,3398.533666666667
572,351509,257,2,02/04/2013,916,1,0,0,1,6835.703333333333
573,403418,367,1,27/10/2014,520,1,0,0,0,4491.804999999999
574,141754,264,2,29/07/2014,813,1,1,0,1,6737.853333333333
575,708723,464,3,29/04/2015,1234,1,1,0,0,11110.03
576,606514,459,5,06/06/2014,1228,1,1,0,0,10066.66
577,573456,841,3,10/12/2014,411,1,0,0,0,2383.8466666666664
578,412036,675,4,21/11/2013,675,1,1,0,0,7011.89
579,454167,150,2,05/05/2015,824,1,1,0,0,8430.514000000001
580,536326,808,5,26/06/2015,585,1,0,0,0,6682.047
581,195050,4,2,11/03/2014,1092,1,0,0,0,7526.5615
582,401658,104,7,08/03/2015,0,0,0,0,0,0.0
583,666654,241,1,08/07/2013,620,1,0,0,0,5363.175
584,549369,17,5,15/03/2013,823,1,0,0,0,5930.15
585,525044,844,1,15/12/2014,582,1,1,0,0,5787.5
586,92889,1112,5,11/04/2014,700,1,0,0,0,7204.895
587,417990,639,2,24/06/2014,418,1,0,0,0,3444.4045
588,560400,968,1,02/12/2013,1339,1,1,0,0,12525.89
589,332572,329,6,09/11/2013,429,1,0,0,0,4183.927166666667
590,380004,365,2,21/01/2014,571,1,1,0,0,5579.3775
591,380320,682,2,07/10/2014,2045,1,1,0,0,14514.125071428572
592,485277,1084,5,08/05/2015,810,1,1,0,0,6363.991071428572
593,214984,1107,4,23/07/2015,590,1,0,0,0,4943.0075
594,347030,601,3,01/01/2014,0,0,0,a,1,0.0
595,554331,450,5,02/08/2013,1138,1,1,0,1,10403.36
596,180182,808,3,20/08/2014,589,1,1,0,1,7345.11
597,91585,226,5,31/05/2013,1038,1,1,0,0,10862.76
598,337287,224,6,01/06/2013,432,1,0,0,0,5257.271666666667
599,5922,364,2,10/12/2013,592,1,0,0,0,4327.649392857142
600,668590,483,1,27/05/2013,787,1,1,0,0,6185.64
601,162038,536,6,01/11/2014,0,0,0,a,0,0.0
602,570046,346,5,05/12/2014,857,1,1,0,0,9771.656249999998
603,125515,1010,3,10/06/2015,618,1,0,0,0,6204.905
604,631827,927,5,24/01/2014,774,1,1,0,0,6094.575
605,488238,476,3,10/04/2013,670,1,1,0,0,6144.376666666667
606,595013,309,1,06/04/2015,0,0,0,b,1,0.0
607,669612,190,5,21/03/2014,684,1,1,0,0,7689.05
608,522340,1065,6,25/04/2015,320,1,0,0,0,2430.8225
609,145188,429,7,18/05/2014,0,0,0,0,0,0.0
610,29075,893,7,09/03/2014,0,0,0,0,0,0.0
611,620257,113,6,08/06/2013,789,1,0,0,0,7589.37
612,423909,184,6,21/06/2014,486,1,0,0,0,4944.404166666667
613,5513,885,4,09/10/2014,862,1,1,0,1,7061.9525
614,157741,331,6,18/01/2014,597,1,0,0,0,4009.25
615,403411,805,5,06/03/2015,557,1,1,0,0,6527.655
616,668630,379,4,26/06/2014,432,1,0,0,0,3245.325
617,679924,454,5,31/10/2014,0,0,0,a,1,0.0
618,127691,780,6,26/01/2013,263,1,0,0,0,2427.9753333333338
619,350679,712,5,24/05/2013,501,1,0,0,1,4697.408666666667
620,176758,876,7,06/07/2014,0,0,0,0,0,0.0
621,468908,675,3,25/12/2013,0,0,0,c,1,0.0
622,491932,1112,2,17/03/2015,777,1,1,0,0,9659.87
623,528951,645,1,18/05/2015,1573,1,1,0,0,13406.862
624,708502,271,5,15/05/2015,788,1,0,0,1,6852.463333333334
625,225772,664,3,03/04/2013,537,1,0,0,0,4100.63
626,646442,680,1,05/08/2013,823,1,0,0,0,5604.265833333333
627,65737,534,4,21/03/2013,503,1,1,0,0,7235.29
628,495271,3,5,30/05/2014,965,1,0,0,0,7926.928333333333
629,678378,877,1,30/12/2013,1155,1,0,0,1,9015.19
630,540127,674,4,11/09/2014,898,1,0,0,0,6215.559166666668
631,655764,396,4,05/09/2013,1204,1,0,0,0,10389.14
632,668040,931,6,06/04/2013,251,1,0,0,0,2137.715
633,5574,578,3,03/09/2014,909,1,1,0,0,9853.18
634,540911,409,5,11/07/2014,467,1,0,0,0,4480.096666666667
635,234996,206,6,18/05/2013,498,1,0,0,0,4620.6575
636,144721,108,6,21/12/2013,1180,1,0,0,0,9737.556666666665
637,454454,760,7,19/07/2015,0,0,0,0,0,0.0
638,42681,922,5,06/06/2014,750,1,1,0,0,7961.965833333334
639,685198,1080,3,04/12/2013,920,1,1,0,0,11933.93
640,245786,845,7,13/01/2013,0,0,0,0,0,0.0
641,489190,1014,3,26/11/2014,1417,1,1,0,0,13220.65
642,452872,554,6,02/03/2013,345,1,0,0,0,3136.27
643,438242,971,5,12/09/2014,882,1,0,0,0,6851.8775
644,173708,736,3,03/07/2013,550,1,1,0,0,6274.198333333334
645,500897,1113,3,13/03/2013,617,1,0,0,0,5181.644666666667
646,252009,345,6,17/01/2015,313,1,0,0,0,3619.86
647,489277,358,1,27/01/2014,974,1,0,0,0,8340.823333333332
648,217799,27,6,31/08/2013,909,1,0,0,0,7108.560833333333
649,570087,210,3,27/02/2013,266,1,0,0,0,2301.2955119047615
650,277343,1087,6,21/09/2013,530,1,0,0,0,4639.0075
651,246393,344,1,11/05/2015,1258,1,0,0,1,9613.57
652,333826,116,1,24/02/2014,764,1,0,0,0,6944.01
653,273126,385,4,09/05/2013,0,0,0,a,0,0.0
654,633257,139,2,07/07/2015,402,1,0,0,0,4710.579333333333
655,536436,837,3,20/03/2013,274,1,1,0,0,3585.2575
656,392807,151,6,22/03/2014,642,1,0,0,0,6212.8036515151525
657,9658,325,5,05/06/2015,727,1,1,0,0,8121.191
658,672437,1096,7,10/02/2013,0,0,0,0,0,0.0
659,495729,255,5,04/07/2014,595,1,1,0,0,5903.238607142857
660,463735,916,6,27/07/2013,581,1,0,0,0,4038.03
661,639793,784,4,23/01/2014,797,1,1,0,0,7719.82
662,480953,632,5,15/02/2013,807,1,0,0,0,5863.253333333334
663,410159,391,1,18/02/2013,950,1,1,0,0,10339.343499999999
664,615202,398,2,17/02/2015,615,1,1,0,0,5901.4535
665,293906,929,1,05/05/2014,904,1,1,0,0,7830.44
666,392923,294,1,10/02/2014,946,1,0,0,0,7738.9299999999985
667,196232,319,1,07/07/2014,783,1,0,0,0,6825.506666666666
668,596255,75,6,07/03/2015,621,1,0,0,0,5705.913904761905
669,549235,178,5,14/06/2013,943,1,0,0,0,9315.403333333332
670,230156,779,4,07/03/2013,807,1,1,0,0,8071.4025
671,597117,737,2,25/11/2014,1077,1,1,0,0,8895.66
672,685371,305,5,21/02/2014,502,1,1,0,0,5101.07
673,646858,454,6,11/01/2014,257,1,0,0,0,1897.5808333333334
674,251679,218,5,08/11/2013,693,1,1,0,0,5201.1
675,67256,820,3,05/06/2013,1138,1,1,0,0,12443.02
676,241647,898,1,01/07/2013,1057,1,1,0,0,11150.45
677,84242,125,4,03/07/2014,1877,1,1,0,0,15444.14
678,264455,829,4,10/10/2013,808,1,1,0,0,6310.94
679,700950,451,6,06/06/2015,482,1,0,0,0,5125.568833333333
680,466720,78,2,27/01/2015,519,1,1,0,0,3996.78
681,220602,301,7,08/03/2015,0,0,0,0,0,0.0
682,437208,781,2,12/02/2013,670,1,0,0,0,4318.2
683,88172,255,3,01/07/2015,698,1,1,0,1,7229.875571428571
684,441975,450,7,09/11/2014,0,0,0,0,0,0.0
685,66246,132,3,28/01/2015,603,1,1,0,0,6802.062714285716
686,400714,704,2,01/04/2014,1343,1,1,0,0,13850.65
687,629670,956,4,28/11/2013,512,1,0,0,0,3662.49
688,354403,1105,1,13/10/2014,425,1,0,0,1,3613.95
689,229713,395,5,08/05/2015,583,1,1,0,0,4482.75509920635
690,392982,224,2,12/02/2013,342,1,0,0,0,4292.607
691,16858,291,6,28/03/2015,456,1,0,0,0,4231.22
692,201905,86,3,05/06/2013,673,1,1,0,0,5339.39
693,53626,963,4,23/05/2013,1106,1,0,0,0,10383.321071428572
694,475129,246,2,04/02/2014,1058,1,1,0,0,8750.002000000002
695,504712,846,4,26/09/2013,786,1,1,0,0,7747.42
696,600087,476,3,24/09/2014,560,1,0,0,0,4694.31
697,230229,773,1,15/06/2015,921,1,1,0,0,7296.477833333333
698,675976,1108,2,17/12/2013,1101,1,1,0,0,12994.75
699,137686,147,1,30/06/2014,1199,1,1,0,0,13887.89
700,582562,929,1,05/08/2013,1015,1,0,0,0,6332.545
701,323476,619,5,09/05/2014,483,1,1,0,0,5032.115
702,136418,719,7,19/07/2015,0,0,0,0,0,0.0
703,111652,131,5,22/11/2013,614,1,1,0,0,6080.309666666665
704,678755,502,6,30/05/2015,1380,1,0,0,0,9039.423
705,67477,1006,1,08/07/2013,766,1,0,0,0,5180.026666666667
706,564828,120,2,20/08/2013,558,1,0,0,0,5781.61
707,570369,240,7,07/09/2014,0,0,0,0,0,0.0
708,123695,874,2,09/12/2014,477,1,0,0,0,3918.793412698413
709,230390,190,1,30/09/2013,695,1,0,0,0,6947.8600000000015
710,394879,790,7,29/03/2015,0,0,0,0,0,0.0
711,359641,1059,4,19/06/2014,1106,1,1,0,0,8841.45
712,413992,509,6,15/06/2013,367,1,0,0,0,4236.241333333333
713,281975,1057,3,17/09/2014,592,1,1,0,0,6234.0125
714,197809,990,3,28/01/2015,528,1,1,0,0,6160.49
715,383747,130,1,04/08/2014,677,1,1,0,1,6846.5
716,337889,571,6,28/02/2015,782,1,0,0,0,10516.37
717,654060,675,2,19/02/2013,521,1,1,0,0,5799.02
718,604564,424,6,16/05/2015,811,1,0,0,0,6590.875
719,174211,722,6,10/01/2015,1081,1,0,0,0,9409.566666666668
720,197231,891,4,24/07/2014,936,1,0,0,1,6566.845
721,514692,244,3,03/09/2014,566,1,1,0,0,5393.843333333332
722,15349,338,7,17/08/2014,0,0,0,0,1,0.0
723,206461,532,1,25/11/2013,1311,1,0,0,0,11211.64
724,10577,762,1,26/08/2013,431,1,1,0,1,4810.508333333334
725,497421,523,2,05/08/2014,1627,1,1,0,1,14849.05
726,415599,947,5,20/06/2014,1197,1,1,0,1,9335.367333333334
727,51571,584,2,12/08/2014,325,1,0,0,1,3023.3810000000003
728,609730,456,4,18/12/2014,1239,1,1,0,0,10800.81
729,296632,905,1,08/04/2013,1936,1,1,0,0,15078.23
730,423520,186,6,07/02/2015,399,1,0,0,0,4197.517833333333
731,290548,798,4,04/06/2015,984,1,1,a,0,8462.93
732,419665,276,3,11/03/2015,431,1,0,0,0,3468.5993333333336
733,420538,856,3,02/01/2013,1001,1,0,0,1,7648.956666666668
734,217544,538,2,20/01/2015,542,1,0,0,0,3414.0467857142858
735,132638,904,7,22/02/2015,0,0,0,0,0,0.0
736,161231,1093,5,16/08/2013,921,1,1,0,1,8805.178333333333
737,60960,211,7,17/02/2013,0,0,0,0,0,0.0
738,669836,1073,1,26/01/2015,868,1,1,0,0,7342.255
739,468622,1092,7,01/03/2015,0,0,0,0,0,0.0
740,305160,641,4,25/07/2013,439,1,0,0,1,4264.861666666667
741,2335,835,3,05/02/2014,693,1,1,0,0,5430.7
742,3194,87,7,29/12/2013,0,0,0,0,0,0.0
743,412316,979,5,04/07/2014,642,1,1,0,0,6503.178571428569
744,98287,295,1,04/05/2015,786,1,1,0,0,6433.151857142857
745,695502,1103,2,03/06/2014,459,1,1,0,0,6582.44
746,630407,155,4,29/08/2013,571,1,1,0,1,6306.937666666666
747,571087,744,3,06/05/2015,820,1,1,0,0,7724.32
748,432742,93,4,17/07/2014,634,1,1,0,1,6957.543333333334
749,71057,753,3,24/04/2013,756,1,1,0,0,9101.889904761905
750,256949,904,7,08/09/2013,0,0,0,0,0,0.0
751,497297,980,1,18/11/2013,801,1,1,0,0,10870.39
752,362059,1081,2,05/05/2015,786,1,1,0,0,9626.678333333333
753,114603,581,2,09/06/2015,521,1,0,0,0,4146.41
754,537324,23,7,27/01/2013,0,0,0,0,0,0.0
755,302542,1095,5,11/10/2013,676,1,1,0,0,5069.11
756,477958,844,3,03/06/2015,664,1,1,0,0,7021.7569523809525
757,372155,343,1,12/05/2014,572,1,0,0,0,5667.788999999999
758,497614,714,2,03/12/2013,364,1,1,0,0,5276.600333333333
759,115863,397,1,01/07/2013,1027,1,1,0,0,9031.103
760,536522,967,2,19/08/2014,1075,1,1,0,1,10658.18
761,60343,188,5,04/01/2013,370,1,0,0,1,3834.2875
762,150664,302,1,08/06/2015,276,1,0,0,0,3002.808666666667
763,7299,281,6,03/08/2013,683,1,0,0,0,6114.5325
764,114384,684,6,31/08/2013,731,1,0,0,0,7602.93
765,693342,690,1,30/03/2015,1007,1,1,0,1,9291.2875
766,547500,357,4,25/04/2013,946,1,1,0,0,7765.438
767,24623,1071,3,07/05/2014,748,1,1,0,0,6103.563333333333
768,664784,961,5,03/10/2014,0,0,1,a,0,0.0
769,337487,155,4,04/06/2015,0,0,1,a,1,0.0
770,670167,730,5,31/05/2013,1429,1,1,0,0,14022.62
771,224544,172,2,03/02/2015,881,1,1,0,0,7724.09
772,108066,310,2,24/09/2013,780,1,1,0,0,9923.185
773,694229,913,6,12/04/2014,1103,1,0,0,0,7632.65
774,234270,544,3,09/01/2013,2176,1,1,0,0,17856.2
775,172277,1000,2,05/03/2013,893,1,1,0,0,11067.47
776,562833,16,1,27/04/2015,1070,1,1,0,0,10622.3
777,467388,1026,1,18/02/2013,1630,1,1,0,0,14860.02
778,481994,568,7,20/04/2014,0,0,0,0,1,0.0
779,74511,897,2,24/03/2015,281,1,0,0,0,2354.485
780,180279,515,5,05/09/2014,887,1,1,0,0,11661.524
781,563513,600,1,15/09/2014,726,1,1,0,0,9047.32
782,673266,413,5,11/04/2014,936,1,0,0,0,7160.83125
783,361359,233,5,17/04/2015,1064,1,1,0,0,10075.995
784,570560,594,2,14/07/2015,489,1,1,0,0,4508.905
785,429539,239,2,16/12/2014,603,1,1,0,0,6623.15
786,549400,390,6,13/06/2015,886,1,0,0,0,8710.69
787,150021,100,3,14/08/2013,853,1,1,0,1,10061.85
788,696001,360,5,11/10/2013,886,1,1,0,1,9135.58
789,441003,1084,4,12/12/2013,827,1,0,0,0,5951.253333333332
790,704418,525,4,05/12/2013,1058,1,1,0,0,13065.508999999998
791,230374,1042,2,02/09/2014,586,1,1,0,0,4625.61
792,538264,734,5,31/05/2013,850,1,1,0,0,9856.855
793,287032,686,5,10/04/2015,695,1,0,0,1,5680.05
794,347925,474,5,25/10/2013,810,1,1,0,1,8716.706666666667
795,565729,1089,4,30/04/2015,1343,1,1,0,0,14903.4295
796,622490,448,6,15/06/2013,490,1,0,0,0,5414.503190476189
797,87673,349,6,31/01/2015,807,1,0,0,0,7834.320499999999
798,678101,943,7,20/07/2014,0,0,0,0,0,0.0
799,523800,358,6,02/03/2013,1247,1,0,0,0,10653.713333333335
800,148824,820,5,11/10/2013,1186,1,1,0,0,13192.31
801,214350,560,5,15/08/2014,1511,1,0,0,1,12003.26
802,24194,1062,5,12/07/2013,514,1,0,0,1,4899.71
803,622560,849,1,09/09/2013,1038,1,1,0,0,9936.42
804,412622,1095,5,06/12/2013,887,1,1,0,0,7646.39
805,393964,694,3,24/07/2013,621,1,0,0,0,5767.655595238095
806,499205,205,3,22/10/2014,823,1,1,0,1,6415.08
807,197329,573,7,17/02/2013,0,0,0,0,0,0.0
808,343824,804,5,18/01/2013,416,1,0,0,0,4368.16
809,609826,856,3,09/01/2013,952,1,1,0,0,7074.004
810,339822,252,3,30/01/2013,709,1,0,0,0,8647.575166666666
811,74602,457,3,21/05/2014,410,1,1,0,0,4679.581976190476
812,449064,665,6,14/03/2015,753,1,0,0,0,5908.88
813,102407,422,3,06/03/2013,494,1,1,0,0,5111.921
814,259790,57,1,25/02/2013,844,1,0,0,0,8295.339999999998
815,18737,125,2,30/07/2013,1818,1,1,0,1,14916.50666666667
816,136994,947,4,04/09/2014,997,1,1,0,1,9274.04
817,225299,279,7,22/09/2013,0,0,0,0,0,0.0
818,230115,156,3,04/02/2015,702,1,1,0,1,7564.553333333333
819,395685,869,7,01/06/2014,0,0,0,0,0,0.0
820,587529,234,3,04/12/2013,1147,1,1,0,0,12499.12
821,184611,123,1,17/03/2014,1314,1,1,0,0,13012.41
822,31771,640,5,07/03/2014,950,1,1,0,0,13590.0
823,640775,110,1,14/01/2013,581,1,0,0,0,4305.151666666667
824,507006,733,1,06/10/2014,3555,1,1,0,1,14983.68
825,134574,808,2,12/05/2015,606,1,0,0,0,6897.073333333333
826,221934,914,1,09/09/2013,1406,1,1,0,0,13101.615
827,297296,393,3,02/01/2013,474,1,0,0,1,4684.197333333333
828,382099,902,7,05/01/2014,0,0,0,0,0,0.0
829,552080,441,4,27/02/2014,533,1,0,0,0,4856.516
830,140685,391,7,01/09/2013,0,0,0,0,0,0.0
831,419236,798,5,11/01/2013,984,1,1,0,0,8462.93
832,672815,798,6,10/08/2013,343,1,0,0,0,3011.7857380952382
833,136295,637,2,31/03/2015,648,1,1,0,1,7718.3178333333335
834,625267,621,2,14/10/2014,745,1,0,0,1,5068.092666666667
835,703298,44,1,02/02/2015,835,1,1,0,1,7567.43
836,595487,1008,1,07/01/2013,888,1,1,0,0,7683.5475
837,515101,868,2,05/11/2013,614,1,1,0,0,9000.25
838,702585,695,1,12/05/2014,432,1,0,0,0,3890.5905238095233
839,598063,107,4,27/06/2013,796,1,0,0,1,5772.355666666667
840,619523,916,7,18/05/2014,0,0,0,0,0,0.0
841,306390,554,6,29/03/2014,440,1,0,0,0,3848.48
842,435450,319,7,07/04/2013,0,0,0,0,0,0.0
843,150532,448,5,10/07/2015,661,1,0,0,1,7016.35
844,403221,886,4,10/10/2013,650,1,1,0,0,6844.158
845,703213,86,7,26/07/2015,0,0,0,0,0,0.0
846,243491,955,1,07/01/2013,500,1,1,0,0,5589.5
847,522874,480,4,22/08/2013,553,1,0,0,0,3915.43
848,455877,522,7,01/09/2013,0,0,0,0,0,0.0
849,652038,498,1,10/02/2014,888,1,0,0,0,6936.26
850,559612,989,6,20/07/2013,401,1,0,0,0,3803.729166666667
851,502957,170,4,23/01/2014,459,1,1,0,0,4788.3431666666675
852,207079,864,7,10/08/2014,0,0,0,0,0,0.0
853,701479,506,3,05/03/2014,1082,1,1,0,0,10435.13
854,378895,512,7,08/02/2015,1385,1,0,0,0,6037.96
855,39102,901,4,02/01/2014,707,1,0,0,1,6694.062
856,189980,624,6,13/12/2014,510,1,0,0,0,4997.033333333333
857,55627,136,1,13/04/2015,539,1,1,0,0,7306.7525
858,440244,854,6,16/11/2013,914,1,0,0,0,8147.216666666666
859,393373,806,1,06/01/2014,0,0,1,a,0,0.0
860,168711,1085,2,12/03/2013,704,1,0,0,0,6310.423865800865
861,426376,1068,4,30/04/2015,434,1,1,0,0,7181.81
862,550128,770,4,19/03/2015,819,1,1,0,0,7187.180341269843
863,428101,884,5,25/10/2013,733,1,1,0,0,8392.88
